Seed,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
777.0,0.8293543683296103,0.7612233184413005,0.7449894514767933,0.6635641598411517,0.8055852879126335,0.43687949863489706,0.7448420824025813
45116.0,0.8293543683296103,0.7660089352196575,0.7343711218664681,0.6618034872176718,0.8055852879126335,0.349373293621246,0.426656738644825
4403.0,0.8293543683296103,0.7633019980143956,0.7505662074956565,0.6911687143211716,0.8055852879126335,0.3507151278232812,0.4406955820302804
92879.0,0.8293543683296103,0.7499224373293623,0.7190137130801688,0.6742910771903698,0.8055852879126335,0.3974776619508563,0.757190059568131
34770.0,0.8293543683296103,0.7925198560436834,0.7567246835443038,0.6958147182923803,0.8055852879126335,0.3846255274261603,0.6638976793248945
