Seed,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
777.0,0.730676039485492,0.7322734071193537,0.7359527370625186,0.7341489679928208,0.7345901884534848,0.4217140293149866,0.489292551600359
45116.0,0.730676039485492,0.7351839664971582,0.7369667962907568,0.7369608136404427,0.7345901884534848,0.47978462458869275,0.546509123541729
4403.0,0.730676039485492,0.7362758001794795,0.7354591684116063,0.7344002393060125,0.7345901884534848,0.5494660484594676,0.4669368830391864
92879.0,0.730676039485492,0.7337092431947353,0.7362548609033802,0.7358330840562369,0.7345901884534848,0.2727280885432246,0.7171193538737661
34770.0,0.730676039485492,0.7372001196530062,0.7376727490278193,0.7362010170505534,0.7345901884534848,0.308926114268621,0.6092551600358959
