Seed,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
777.0,0.7295081967213115,0.7284836065573771,0.7305327868852459,0.7325819672131147,0.7264344262295082,0.5081967213114754,0.5635245901639344
45116.0,0.7295081967213115,0.7336065573770492,0.7377049180327869,0.735655737704918,0.7264344262295082,0.6219262295081968,0.3709016393442623
4403.0,0.7295081967213115,0.7315573770491803,0.735655737704918,0.7366803278688524,0.7264344262295082,0.7295081967213114,0.5584016393442622
92879.0,0.7295081967213115,0.7469262295081968,0.7387295081967213,0.7377049180327868,0.7264344262295082,0.6157786885245902,0.7008196721311475
34770.0,0.7295081967213115,0.728483606557377,0.735655737704918,0.7377049180327869,0.7264344262295082,0.7233606557377049,0.6506147540983607
