Seed,Class,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC,DeepSVDD_AUC
777.0,3,0.9019053333333333,0.9020618888888888,0.9024138888888888,0.9024654444444447,0.9402761111111111,0.27280116666666665,0.5204884444444444,0.8298547777777778
45116.0,3,0.9019053333333333,0.9029615555555555,0.9026246666666666,0.9025741111111111,0.9402761111111111,0.23814116666666668,0.4980274444444444,0.8649458888888888
4403.0,3,0.9019053333333333,0.9024389999999999,0.9027212222222222,0.9024214444444444,0.9402761111111111,0.24125594444444443,0.4370612777777777,0.888365
92879.0,3,0.9019053333333333,0.9016036666666667,0.9017057777777777,0.902379,0.9402761111111111,0.25284938888888886,0.4944046111111111,0.8168768888888889
34770.0,3,0.9019053333333333,0.9024754444444445,0.9024414444444444,0.9023074444444444,0.9402761111111111,0.26884899999999995,0.5714035,0.8481468333333333

