Seed,Class,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC,DeepSVDD_AUC
777.0,0.0,0.660533111111111,0.6612863333333333,0.6610303333333334,0.6609442222222223,0.6792532222222222,0.4104052777777777,0.27798411111111115,0.56898
45116.0,0.0,0.660533111111111,0.6612367777777778,0.6611931111111111,0.6611394444444444,0.6792532222222222,0.3956075,0.27530666666666664,0.49672355555555553
4403.0,0.0,0.660533111111111,0.6608337777777777,0.660912,0.6610797777777777,0.6792532222222222,0.40696983333333336,0.28691361111111113,0.5137247777777778
92879.0,0.0,0.660533111111111,0.6608754444444445,0.6609970000000001,0.6610926666666666,0.6792532222222222,0.3606088333333333,0.2952667222222222,0.39193144444444444
34770.0,0.0,0.660533111111111,0.6611587777777778,0.6611974444444444,0.6611296666666666,0.6792532222222222,0.3975402777777777,0.2894403888888889,0.5792606666666666
