Seed,Class,LOF_AUC,LOF_50,LOF_100,LOF_500,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC,DeepSVDD_AUC
777.0,0.0,0.8299622222222223,0.8319835555555555,0.8309686666666666,0.8314643333333334,0.9176226666666667,0.2740462777777778,0.4222793888888889,0.6513586666666666
45116.0,0.0,0.8299622222222223,0.8308033333333334,0.8313323333333333,0.8314477777777778,0.9176226666666667,0.2719788888888889,0.42947572222222224,0.7227078888888889
4403.0,0.0,0.8299622222222223,0.8299592222222223,0.8307685555555556,0.8310293333333332,0.9176226666666667,0.2752436111111112,0.3413623333333333,0.6689385555555556
92879.0,0.0,0.8299622222222223,0.8304372222222222,0.8300755555555557,0.8308311111111111,0.9176226666666667,0.2621158888888889,0.4178855,0.6372214444444445
34770.0,0.0,0.8299622222222223,0.8297177777777778,0.8299439999999999,0.8305202222222223,0.9176226666666667,0.2721633333333333,0.43315372222222226,0.6962651111111111
