Seed,LR_G,LR_D,k,stop_epochs,AUC
Seed,LR_G,LR_D,k,stop_epochs,AUC
Seed,LR_G,LR_D,k,stop_epochs,AUC
777,0.01,0.01,28,40,0.8561
777,0.01,0.001,28,40,0.8494
777,0.001,0.01,28,40,0.8492
777,0.001,0.001,28,40,0.8503
777,0.01,0.01,56,40,0.8565
777,0.01,0.001,56,40,0.8681
777,0.001,0.01,56,40,0.8515
777,0.001,0.001,56,40,0.8691
