Seed,LR_G,LR_D,k,stop_epochs,AUC
Seed,LR_G,LR_D,k,stop_epochs,AUC
777,0.001,0.01,8,40,0.7889
777,0.001,0.001,8,40,0.5452
777,0.001,0.01,21,40,0.8538
777,0.001,0.001,21,40,0.7767
777,0.001,0.01,16,40,0.8255
777,0.001,0.001,16,40,0.7971
