Seed,LOF_AUC,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
Seed,LOF_AUC,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
111.0,0.730676039485492,0.7345901884534848,0.3614134011367036,0.5361142686209991
222.0,0.730676039485492,0.7345901884534848,0.6048728686808256,0.5375441220460664
Seed,LOF_AUC,KNN_AUC,MO_GAAL_AUC,AnoGAN_AUC
111.0,0.730676039485492,0.7345901884534848,0.3614134011367036,0.5361142686209991
222.0,0.730676039485492,0.7345901884534848,0.6048728686808256,0.5375441220460664
333.0,0.730676039485492,0.7345901884534848,0.7572674244690398,0.5106461262339216
444.0,0.730676039485492,0.7345901884534848,0.3977295842058032,0.7264014358360753
555.0,0.730676039485492,0.7345901884534848,0.420137600957224,0.7614926712533652
666.0,0.730676039485492,0.7345901884534848,0.31092431947352683,0.5893419084654502
777.0,0.730676039485492,0.7345901884534848,0.3555085252766976,0.41203110978163326
888.0,0.730676039485492,0.7345901884534848,0.28861352078970987,0.5632276398444511
999.0,0.730676039485492,0.7345901884534848,0.39513161830690996,0.5256775351480706
1110.0,0.730676039485492,0.7345901884534848,0.40941968291953335,0.4174693389171402
